,apparentTemperature,cloudCover,dewPoint,humidity,icon,moonPhase,precipIntensity,precipIntensityError,precipProbability,precipProbabilityError,precipType,pressure,summary,sunriseTime,sunsetTime,temperature,temperatureError,time,uvIndex,visibility,windBearing,windGust,windSpeed
0,58.81,,55.97,0.9,partly-cloudy-night,0.02,0.0,,0.0,,,1016.6,Mostly Cloudy,1505903967,1505948125,58.81,,1505903967,,,67.0,1.42,0.3
0,75.18,,64.8,0.71,clear-day,0.02,0.0,,0.0,,,1016.71,Clear,1505903967,1505948125,74.66,,1505923200,,,350.0,7.07,2.16
0,73.55,,65.45,0.77,clear-night,0.02,0.0,,0.0,,,1015.68,Clear,1505903967,1505948125,72.92,,1505948125,,,343.0,3.5,1.17
0,66.03,,62.26,0.89,clear-night,0.05,0.0,,0.0,,,1017.31,Clear,1505990437,1506034411,65.59,,1505966400,,,351.0,1.69,0.43
0,61.71,,58.51,0.89,cloudy,0.05,0.0,,0.0,,,1019.4,Overcast,1505990437,1506034411,61.64,,1505990437,,,349.0,3.16,1.28
0,71.55,,61.23,0.7,clear-day,0.05,0.0,,0.0,,,1020.09,Clear,1505990437,1506034411,71.4,,1506009600,,,342.0,6.95,2.44
0,69.6,,56.93,0.64,clear-night,0.05,0.0,,0.0,,,1019.77,Clear,1505990437,1506034411,69.6,,1506034411,,,348.0,3.05,1.2
0,57.54,,52.32,0.83,clear-night,0.09,0.0,,0.0,,,1020.5,Clear,1506076906,1506120698,57.54,,1506052800,,,99.0,1.46,0.29
0,51.42,,47.44,0.86,clear-night,0.09,0.0,,0.0,,,1020.84,Clear,1506076906,1506120698,51.42,,1506076906,,,86.0,1.63,0.46
0,71.54,,54.5,0.55,clear-day,0.09,0.0,,0.0,,,1020.7,Clear,1506076906,1506120698,71.54,,1506096000,,,335.0,5.59,1.34
0,67.71,,57.25,0.69,clear-night,0.09,0.0,,0.0,,,1018.34,Clear,1506076906,1506120698,67.71,,1506120698,,,341.0,1.5,0.26
0,56.36,,52.52,0.87,clear-night,0.12,0.0,,0.0,,,1018.72,Clear,1506163376,1506206984,56.36,,1506139200,,,132.0,0.99,0.24
0,52.15,,48.7,0.88,clear-night,0.12,0.0,,0.0,,,1018.14,Clear,1506163376,1506206984,52.15,,1506163376,,,109.0,1.82,0.35
0,75.26,,57.18,0.53,clear-day,0.12,0.0,,0.0,,,1018.61,Clear,1506163376,1506206984,75.26,,1506182400,,,210.0,3.32,0.55
0,74.16,,63.78,0.71,clear-night,0.12,0.0,,0.0,,,1016.78,Clear,1506163376,1506206984,73.75,,1506206984,,,200.0,1.01,0.28
0,64.98,,60.94,0.88,clear-night,0.15,0.0,,0.0,,,1018.12,Clear,1506249846,1506293271,64.69,,1506225600,,,153.0,0.86,0.09
0,61.76,,58.96,0.91,clear-night,0.15,0.0,,0.0,,,1018.56,Clear,1506249846,1506293271,61.62,,1506249846,,,176.0,1.43,0.23
0,84.61,,67.21,0.61,clear-day,0.15,0.0,,0.0,,,1018.42,Clear,1506249846,1506293271,81.99,,1506268800,,,223.0,3.71,0.55
0,79.27,,70.33,0.77,clear-night,0.15,0.0,,0.0,,,1016.91,Clear,1506249846,1506293271,78.13,,1506293271,,,169.0,1.02,0.12
0,70.6,,66.7,0.9,clear-night,0.18,0.0,,0.0,,,1018.12,Clear,1506336317,1506379557,69.69,,1506312000,,,146.0,0.75,0.11
0,67.29,,64.09,0.92,clear-night,0.18,0.0,,0.0,,,1018.98,Clear,1506336317,1506379557,66.63,,1506336317,,,148.0,1.24,0.34
0,89.46,,70.91,0.64,clear-day,0.18,0.0,,0.0,,,1018.61,Clear,1506336317,1506379557,84.43,,1506355200,,,224.0,4.32,0.98
0,81.68,,69.21,0.72,clear-night,0.18,0.0,,0.0,,,1016.41,Clear,1506336317,1506379557,79.07,,1506379557,,,155.0,0.97,0.25
0,69.79,,65.72,0.89,clear-night,0.21,0.0,,0.0,,,1016.09,Clear,1506422787,1506465844,68.99,,1506398400,,,144.0,1.54,0.38
0,65.5,,62.47,0.92,partly-cloudy-night,0.21,0.0,,0.0,,,1016.88,Partly Cloudy,1506422787,1506465844,65.0,,1506422787,,,154.0,0.98,0.28
0,86.04,,70.41,0.68,clear-day,0.21,0.0,,0.0,,,1016.09,Clear,1506422787,1506465844,82.01,,1506441600,,,202.0,4.42,1.77
0,81.77,,70.52,0.75,clear-night,0.21,0.0,,0.0,,,1013.52,Clear,1506422787,1506465844,78.97,,1506465844,,,175.0,1.07,0.51
0,71.15,,66.14,0.87,clear-night,0.24,0.0,,0.0,,,1013.2,Clear,1506509258,1506552131,70.34,,1506484800,,,193.0,2.52,0.88
0,67.39,,63.95,0.91,fog,0.24,0.0,,0.0,,,1012.09,Foggy,1506509258,1506552131,66.75,,1506509258,,,195.0,3.16,1.13
0,88.22,,69.22,0.61,clear-day,0.24,0.0,,0.0,,,1009.51,Clear,1506509258,1506552131,84.29,,1506528000,,,185.0,9.02,2.76
0,83.92,,67.98,0.64,clear-night,0.24,0.0,,0.0,,,1005.75,Clear,1506509258,1506552131,81.13,,1506552131,,,200.0,6.67,2.05
0,71.85,,64.26,0.78,cloudy,0.27,0.0043,,0.2,,rain,1007.31,Overcast,1506595728,1506638419,71.33,,1506571200,,,,7.44,2.58
0,61.27,,51.55,0.7,cloudy,0.27,0.0,,0.0,,,1010.71,Overcast,1506595728,1506638419,61.27,,1506595728,,,325.0,10.42,4.2
0,59.33,,45.52,0.6,partly-cloudy-day,0.27,0.0,,0.0,,,1012.4,Mostly Cloudy,1506595728,1506638419,59.33,,1506614400,,,325.0,12.84,4.64
0,57.35,,41.41,0.55,partly-cloudy-night,0.27,0.0,,0.0,,,1013.67,Mostly Cloudy,1506595728,1506638419,57.35,,1506638419,,,330.0,8.73,3.14
0,53.09,,40.96,0.63,cloudy,0.3,0.0,,0.0,,,1015.92,Overcast,1506682199,1506724706,53.09,,1506657600,,,323.0,8.02,2.55
0,46.85,,41.55,0.82,clear-night,0.3,0.0,,0.0,,,1017.23,Clear,1506682199,1506724706,46.85,,1506682199,,,351.0,2.49,0.91
0,55.06,,40.85,0.59,partly-cloudy-day,0.3,0.0,,0.0,,,1018.12,Mostly Cloudy,1506682199,1506724706,55.06,,1506700800,,,347.0,8.3,2.36
0,53.46,,40.72,0.62,clear-night,0.3,0.0,,0.0,,,1017.52,Clear,1506682199,1506724706,53.46,,1506724706,,,8.0,2.25,1.02
0,49.93,,40.37,0.7,cloudy,0.33,0.0,,0.0,,,1018.99,Overcast,1506768671,1506810994,49.93,,1506744000,,,55.0,2.15,0.43
0,46.99,,43.41,0.87,cloudy,0.33,0.0006,,0.05,,rain,1022.59,Overcast,1506768671,1506810994,46.99,,1506768671,,,,2.77,1.69
0,52.61,,42.62,0.69,partly-cloudy-day,0.33,0.0,,0.0,,,1026.0,Mostly Cloudy,1506768671,1506810994,52.61,,1506787200,,,339.0,7.28,2.7
0,52.38,,40.38,0.64,clear-night,0.33,0.0,,0.0,,,1026.89,Clear,1506768671,1506810994,52.38,,1506810994,,,351.0,2.51,0.61
0,41.16,,37.22,0.86,clear-night,0.36,0.0,,0.0,,,1028.68,Clear,1506855142,1506897283,41.16,,1506830400,,,39.0,0.8,0.07
0,37.4,,34.44,0.89,partly-cloudy-night,0.36,0.0,,0.0,,,1029.18,Partly Cloudy,1506855142,1506897283,37.4,,1506855142,,,124.0,1.03,0.11
0,57.91,,41.18,0.54,clear-day,0.36,0.0,,0.0,,,1028.68,Clear,1506855142,1506897283,57.91,,1506873600,,,254.0,6.77,1.9
0,56.86,,44.03,0.62,clear-night,0.36,0.0,,0.0,,,1025.03,Clear,1506855142,1506897283,56.86,,1506897283,,,193.0,1.67,0.5
0,44.73,,40.55,0.85,clear-night,0.39,0.0,,0.0,,,1026.89,Clear,1506941614,1506983571,44.73,,1506916800,,,80.0,1.1,0.12
0,40.7,,37.38,0.88,clear-night,0.39,0.0,,0.0,,,1029.34,Clear,1506941614,1506983571,40.7,,1506941614,,,126.0,1.15,0.17
0,62.32,,46.72,0.57,clear-day,0.39,0.0,,0.0,,,1031.39,Clear,1506941614,1506983571,62.32,,1506960000,,,294.0,5.47,1.17
0,59.72,,48.12,0.65,clear-night,0.39,0.0,,0.0,,,1031.47,Clear,1506941614,1506983571,59.72,,1506983571,,,2.0,1.6,0.29
0,48.16,,44.3,0.86,clear-night,0.42,0.0,,0.0,,,1032.7,Clear,1507028086,1507069860,48.16,,1507003200,,,159.0,0.96,0.35
0,45.9,,43.07,0.9,clear-night,0.42,0.0,,0.0,,,1034.26,Clear,1507028086,1507069860,45.9,,1507028086,,,181.0,2.76,0.58
0,67.75,,48.11,0.49,clear-day,0.42,0.0,,0.0,,,1033.82,Clear,1507028086,1507069860,67.75,,1507046400,,,177.0,11.32,6.0
0,66.07,,48.23,0.53,clear-night,0.42,0.0,,0.0,,,1030.17,Clear,1507028086,1507069860,66.07,,1507069860,,,182.0,8.12,2.59
0,60.79,,48.68,0.64,clear-night,0.46,0.0,,0.0,,,1029.31,Clear,1507114559,1507156150,60.79,,1507089600,,,175.0,8.36,2.52
0,55.37,,48.17,0.77,clear-night,0.46,0.0,,0.0,,,1026.48,Clear,1507114559,1507156150,55.37,,1507114559,,,190.0,8.6,3.04
0,70.52,,54.37,0.57,partly-cloudy-day,0.46,0.0,,0.0,,,1023.1,Partly Cloudy,1507114559,1507156150,70.52,,1507132800,,,186.0,10.76,3.71
0,73.0,,58.65,0.61,partly-cloudy-night,0.46,0.0,,0.0,,,1015.26,Mostly Cloudy,1507114559,1507156150,73.0,,1507156150,,,188.0,10.92,3.7
0,65.07,,61.34,0.89,rain,0.49,0.0499,,0.75,,rain,1015.99,Light Rain,1507201031,1507242440,64.73,,1507176000,,,,4.88,1.04
0,55.65,,52.4,0.89,clear-night,0.49,0.0,,0.0,,,1017.71,Clear,1507201031,1507242440,55.65,,1507201031,,,188.0,1.67,0.04
0,66.2,,51.08,0.58,clear-day,0.49,0.0,,0.0,,,1017.6,Clear,1507201031,1507242440,66.2,,1507219200,,,254.0,9.7,2.88
0,63.99,,49.09,0.58,clear-night,0.49,0.0,,0.0,,,1015.15,Clear,1507201031,1507242440,63.99,,1507242440,,,278.0,3.52,1.01
0,55.49,,47.72,0.75,partly-cloudy-night,0.53,0.0,,0.0,,,1016.9,Partly Cloudy,1507287504,1507328731,55.49,,1507262400,,,243.0,2.42,0.58
0,54.2,,48.86,0.82,partly-cloudy-night,0.53,0.0,,0.0,,,1017.87,Mostly Cloudy,1507287504,1507328731,54.2,,1507287504,,,227.0,2.17,0.29
0,57.1,,53.17,0.87,cloudy,0.53,0.0016,,0.25,,rain,1019.42,Overcast,1507287504,1507328731,57.1,,1507305600,,,,2.92,0.86
0,59.0,,53.5,0.82,cloudy,0.53,0.0,,0.0,,,1018.12,Overcast,1507287504,1507328731,59.0,,1507328731,,,193.0,1.59,0.44
0,57.75,,53.66,0.86,cloudy,0.57,0.0,,0.0,,,1019.3,Overcast,1507373978,1507415022,57.75,,1507348800,,,184.0,1.78,0.57
0,56.46,,52.91,0.88,cloudy,0.57,0.0,,0.0,,,1018.6,Overcast,1507373978,1507415022,56.46,,1507373978,,,165.0,2.43,0.77
0,66.77,,58.36,0.74,cloudy,0.57,0.0,,0.0,,,1017.1,Overcast,1507373978,1507415022,66.77,,1507392000,,,185.0,11.92,3.5
0,68.97,,62.19,0.8,clear-night,0.57,0.0,,0.0,,,1013.09,Clear,1507373978,1507415022,68.65,,1507415022,,,174.0,8.98,3.13
0,70.61,,62.32,0.76,clear-night,0.6,0.0,,0.0,,,1010.75,Clear,1507460451,1507501314,70.31,,1507435200,,,182.0,12.28,3.89
0,70.86,,63.88,0.8,partly-cloudy-night,0.6,0.0001,,0.01,,rain,1006.99,Mostly Cloudy,1507460451,1507501314,70.37,,1507460451,,,,12.85,4.63
0,71.76,,65.47,0.83,rain,0.6,0.0419,,0.74,,rain,1006.7,Light Rain,1507460451,1507501314,71.07,,1507478400,,,,12.32,3.57
0,69.58,,57.88,0.66,partly-cloudy-night,0.6,0.0,,0.0,,,1011.86,Partly Cloudy,1507460451,1507501314,69.58,,1507501314,,,271.0,4.21,1.46
0,60.2,,55.79,0.85,clear-night,0.64,0.0,,0.0,,,1014.99,Clear,1507546925,1507587607,60.2,,1507521600,,,151.0,1.27,0.25
0,60.01,,56.87,0.89,rain,0.64,0.0066,,0.73,,rain,1015.08,Drizzle,1507546925,1507587607,60.01,,1507546925,,,,1.83,0.54
0,64.21,,61.37,0.92,rain,0.64,0.0126,,0.72,,rain,1011.9,Drizzle,1507546925,1507587607,63.81,,1507564800,,,,4.09,0.77
0,66.06,,63.28,0.93,rain,0.64,0.0497,,0.84,,rain,1007.17,Light Rain,1507546925,1507587607,65.45,,1507587607,,,,2.03,0.2
0,63.01,,60.34,0.92,cloudy,0.68,0.0019,,0.23,,rain,1012.8,Overcast,1507633400,1507673900,62.72,,1507608000,,,,7.43,2.2
0,60.04,,57.43,0.91,cloudy,0.68,0.0,,0.0,,,1016.54,Overcast,1507633400,1507673900,60.04,,1507633400,,,26.0,0.9,0.31
0,69.02,,59.3,0.71,clear-day,0.68,0.0,,0.0,,,1017.38,Clear,1507633400,1507673900,69.02,,1507651200,,,197.0,5.98,1.38
0,66.68,,59.66,0.78,clear-night,0.68,0.0,,0.0,,,1017.35,Clear,1507633400,1507673900,66.64,,1507673900,,,216.0,1.68,0.19
0,60.97,,55.22,0.81,clear-night,0.72,0.0,,0.0,,,1020.09,Clear,1507719874,1507760194,60.97,,1507694400,,,354.0,2.14,0.34
0,51.68,,45.87,0.8,clear-night,0.72,0.0,,0.0,,,1023.89,Clear,1507719874,1507760194,51.68,,1507719874,,,347.0,5.73,1.99
0,54.92,,40.22,0.58,clear-day,0.72,0.0,,0.0,,,1026.59,Clear,1507719874,1507760194,54.92,,1507737600,,,338.0,8.21,2.71
0,49.97,,39.66,0.68,clear-night,0.72,0.0,,0.0,,,1027.45,Clear,1507719874,1507760194,49.97,,1507760194,,,2.0,4.16,1.68
0,44.0,,38.45,0.81,partly-cloudy-night,0.75,0.0,,0.0,,,1028.57,Partly Cloudy,1507806349,1507846488,44.0,,1507780800,,,36.0,1.9,0.54
0,37.64,,33.77,0.86,clear-night,0.75,0.0,,0.0,,,1030.82,Clear,1507806349,1507846488,37.64,,1507806349,,,70.0,1.94,0.47
0,55.86,,39.52,0.54,clear-day,0.75,0.0,,0.0,,,1032.02,Clear,1507806349,1507846488,55.86,,1507824000,,,239.0,5.56,0.78
0,53.96,,42.65,0.65,clear-night,0.75,0.0,,0.0,,,1029.66,Clear,1507806349,1507846488,53.96,,1507846488,,,36.0,1.7,0.3
0,42.45,,38.36,0.85,clear-night,0.79,0.0,,0.0,,,1030.51,Clear,1507892825,1507932784,42.45,,1507867200,,,160.0,1.96,0.68
0,42.28,,34.84,0.75,clear-night,0.79,0.0,,0.0,,,1030.96,Clear,1507892825,1507932784,42.28,,1507892825,,,166.0,4.68,1.22
0,59.05,,39.19,0.48,clear-day,0.79,0.0,,0.0,,,1029.21,Clear,1507892825,1507932784,59.05,,1507910400,,,181.0,14.08,4.93
0,60.35,,43.45,0.54,partly-cloudy-night,0.79,0.0,,0.0,,,1025.27,Mostly Cloudy,1507892825,1507932784,60.35,,1507932784,,,183.0,9.92,3.55
0,60.1,,46.86,0.62,cloudy,0.83,0.0,,0.0,,,1024.1,Overcast,1507979301,1508019080,60.1,,1507953600,,,182.0,13.29,4.73
0,59.1,,52.2,0.78,cloudy,0.83,0.0,,0.0,,,1023.17,Overcast,1507979301,1508019080,59.1,,1507979301,,,177.0,7.97,2.62
0,65.73,,55.57,0.7,partly-cloudy-day,0.83,0.0,,0.0,,,1023.28,Mostly Cloudy,1507979301,1508019080,65.73,,1507996800,,,190.0,7.86,2.65
0,64.34,,57.79,0.79,cloudy,0.83,0.0,,0.0,,,1021.59,Overcast,1507979301,1508019080,64.34,,1508019080,,,202.0,1.38,0.2
0,58.93,,55.23,0.88,clear-night,0.86,0.0,,0.0,,,1020.21,Clear,1508065777,1508105377,58.93,,1508040000,,,155.0,0.78,0.47
0,62.16,,56.18,0.81,partly-cloudy-night,0.86,0.0,,0.0,,,1012.36,Mostly Cloudy,1508065777,1508105377,62.16,,1508065777,,,170.0,12.99,4.54
0,67.41,,57.78,0.71,clear-day,0.86,0.0,,0.0,,,1007.8,Clear,1508065777,1508105377,67.41,,1508083200,,,172.0,17.58,6.08
0,74.35,,61.89,0.66,partly-cloudy-night,0.86,0.0,,0.0,,,999.76,Mostly Cloudy,1508065777,1508105377,74.15,,1508105377,,,191.0,17.62,4.94
0,65.73,,54.49,0.67,partly-cloudy-night,0.9,0.0003,,0.05,,rain,1003.1,Mostly Cloudy,1508152253,1508191675,65.73,,1508126400,,,,13.61,3.92
0,43.56,,37.63,0.75,cloudy,0.9,0.0,,0.0,,,1015.11,Overcast,1508152253,1508191675,45.13,,1508152253,,,332.0,10.76,3.62
0,42.25,,35.64,0.7,cloudy,0.9,0.0,,0.0,,,1018.61,Overcast,1508152253,1508191675,44.95,,1508169600,,,322.0,13.82,5.05
0,44.57,,34.27,0.67,cloudy,0.9,0.0,,0.0,,,1020.7,Overcast,1508152253,1508191675,44.57,,1508191675,,,322.0,6.65,2.42
0,40.67,,31.86,0.71,clear-night,0.93,0.0,,0.0,,,1023.19,Clear,1508238730,1508277974,40.67,,1508212800,,,309.0,5.6,1.49
0,31.94,,28.95,0.89,clear-night,0.93,0.0,,0.0,,,1025.67,Clear,1508238730,1508277974,31.94,,1508238730,,,124.0,1.47,0.09
0,48.03,,31.54,0.51,partly-cloudy-day,0.93,0.0,,0.0,,,1024.61,Partly Cloudy,1508238730,1508277974,48.92,,1508256000,,,194.0,9.25,3.48
0,52.29,,32.39,0.46,clear-night,0.93,0.0,,0.0,,,1019.29,Clear,1508238730,1508277974,52.29,,1508277974,,,174.0,9.44,3.71
0,51.67,,35.12,0.53,clear-night,0.97,0.0,,0.0,,,1019.22,Clear,1508325208,1508364274,51.67,,1508299200,,,176.0,12.1,3.55
0,48.66,,39.34,0.7,clear-night,0.97,0.0,,0.0,,,1022.18,Clear,1508325208,1508364274,48.66,,1508325208,,,188.0,4.78,1.1
0,62.46,,46.8,0.57,clear-day,0.97,0.0,,0.0,,,1024.19,Clear,1508325208,1508364274,62.46,,1508342400,,,226.0,7.07,1.92
0,61.39,,46.69,0.58,clear-night,0.97,0.0,,0.0,,,1021.94,Clear,1508325208,1508364274,61.39,,1508364274,,,182.0,3.66,1.38
0,55.63,,45.64,0.69,clear-night,0.01,0.0,,0.0,,,1021.28,Clear,1508411685,1508450575,55.63,,1508385600,,,179.0,5.7,2.6
0,55.35,,45.25,0.69,clear-night,0.01,0.0,,0.0,,,1018.97,Clear,1508411685,1508450575,55.35,,1508411685,,,178.0,10.76,3.7
0,67.12,,45.79,0.46,clear-day,0.01,0.0,,0.0,,,1015.52,Clear,1508411685,1508450575,67.12,,1508428800,,,184.0,16.3,4.6
0,67.67,,43.27,0.41,partly-cloudy-night,0.01,0.0,,0.0,,,1011.49,Mostly Cloudy,1508411685,1508450575,67.67,,1508450575,,,211.0,10.4,3.16
0,62.11,,46.72,0.57,partly-cloudy-night,0.03,0.0,,0.0,,,1014.02,Partly Cloudy,1508498163,1508536877,62.11,,1508472000,,,270.0,10.57,3.02
0,51.39,,37.62,0.59,clear-night,0.03,0.0,,0.0,,,1017.66,Clear,1508498163,1508536877,51.39,,1508498163,,,259.0,5.28,1.78
0,60.19,,38.67,0.45,clear-day,0.03,0.0,,0.0,,,1019.81,Clear,1508498163,1508536877,60.19,,1508515200,,,303.0,13.06,3.9
0,60.45,,37.25,0.42,clear-night,0.03,0.0,,0.0,,,1019.42,Clear,1508498163,1508536877,60.45,,1508536877,,,342.0,4.13,1.11
0,46.41,,38.51,0.74,clear-night,0.06,0.0,,0.0,,,1021.3,Clear,1508584642,1508623180,46.41,,1508558400,,,183.0,1.34,0.38
0,46.9,,37.54,0.7,clear-night,0.06,0.0,,0.0,,,1023.26,Clear,1508584642,1508623180,46.9,,1508584642,,,181.0,3.28,0.91
0,67.98,,42.61,0.4,clear-day,0.06,0.0,,0.0,,,1024.28,Clear,1508584642,1508623180,67.98,,1508601600,,,206.0,7.1,2.32
0,65.44,,50.22,0.58,clear-night,0.06,0.0,,0.0,,,1024.19,Clear,1508584642,1508623180,65.44,,1508623180,,,152.0,1.97,0.48
0,53.22,,46.95,0.79,clear-night,0.09,0.0,,0.0,,,1026.09,Clear,1508671120,1508709484,53.22,,1508644800,,,139.0,1.13,0.29
0,46.02,,42.6,0.88,partly-cloudy-night,0.09,0.0,,0.0,,,1028.06,Partly Cloudy,1508671120,1508709484,46.02,,1508671120,,,149.0,1.94,0.47
0,69.38,,47.51,0.46,clear-day,0.09,0.0,,0.0,,,1027.09,Clear,1508671120,1508709484,69.38,,1508688000,,,191.0,8.13,2.06
0,70.75,,40.74,0.34,clear-night,0.09,0.0,,0.0,,,1024.89,Clear,1508671120,1508709484,70.75,,1508709484,,,168.0,6.52,2.18
0,62.37,,44.42,0.52,clear-night,0.12,0.0,,0.0,,,1024.93,Clear,1508757599,1508795789,62.37,,1508731200,,,176.0,7.98,2.53
0,58.44,,39.48,0.49,clear-night,0.12,0.0,,0.0,,,1023.65,Clear,1508757599,1508795789,58.44,,1508757599,,,176.0,7.99,2.77
0,67.11,,50.51,0.55,partly-cloudy-day,0.12,0.0,,0.0,,,1021.99,Partly Cloudy,1508757599,1508795789,67.11,,1508774400,,,182.0,13.29,4.55
0,67.0,,55.31,0.66,clear-night,0.12,0.0,,0.0,,,1017.94,Clear,1508757599,1508795789,67.0,,1508795789,,,163.0,9.93,3.66
0,64.8,,55.31,0.71,partly-cloudy-night,0.15,0.0,,0.0,,,1014.99,Mostly Cloudy,1508844079,1508882095,64.8,,1508817600,,,145.0,11.77,3.79
0,68.6,,58.66,0.71,partly-cloudy-night,0.15,0.0,,0.0,,,1008.92,Partly Cloudy,1508844079,1508882095,68.6,,1508844079,,,143.0,16.54,5.75
0,72.89,,61.52,0.68,partly-cloudy-day,0.15,0.0,,0.0,,,1007.21,Mostly Cloudy,1508844079,1508882095,72.73,,1508860800,,,161.0,17.61,6.44
0,68.93,,64.22,0.87,rain,0.15,0.0657,,0.85,,rain,1004.76,Rain,1508844079,1508882095,68.32,,1508882095,,,,11.12,3.29
0,66.36,,60.93,0.83,partly-cloudy-night,0.18,0.0,,0.0,,,1005.21,Partly Cloudy,1508930558,1508968403,66.13,,1508904000,,,178.0,6.72,2.32
0,58.45,,52.09,0.79,cloudy,0.18,0.0,,0.0,,,1005.67,Overcast,1508930558,1508968403,58.45,,1508930558,,,36.0,2.49,0.43
0,63.6,,53.8,0.7,partly-cloudy-day,0.18,0.0,,0.0,,,1005.3,Mostly Cloudy,1508930558,1508968403,63.6,,1508947200,,,264.0,5.68,1.51
0,61.32,,49.14,0.64,partly-cloudy-night,0.18,0.0,,0.0,,,1004.33,Mostly Cloudy,1508930558,1508968403,61.32,,1508968403,,,171.0,2.23,0.6
0,53.33,,41.98,0.65,cloudy,0.21,0.0003,,0.09,,rain,1007.7,Overcast,1509017038,1509054712,53.33,,1508990400,,,,7.89,2.24
0,48.02,,44.57,0.88,rain,0.21,0.0217,,0.8,,rain,1008.16,Light Rain,1509017038,1509054712,48.02,,1509017038,,,,3.87,1.17
0,48.37,,45.31,0.89,rain,0.21,0.0374,,0.79,,rain,1007.31,Light Rain,1509017038,1509054712,48.37,,1509033600,,,,6.5,2.31
0,44.15,,42.01,0.89,rain,0.21,0.0715,,0.86,,rain,1007.4,Rain,1509017038,1509054712,45.15,,1509054712,,,,10.83,3.03
0,45.43,,41.32,0.85,cloudy,0.24,0.0041,,0.41,,rain,1006.6,Overcast,1509103519,1509141022,45.43,,1509076800,,,,8.18,2.04
0,44.9,,37.27,0.74,cloudy,0.24,0.0,,0.0,,,1013.26,Overcast,1509103519,1509141022,44.9,,1509103519,,,246.0,7.96,2.06
0,51.72,,37.77,0.59,partly-cloudy-day,0.24,0.0,,0.0,,,1015.92,Partly Cloudy,1509103519,1509141022,51.72,,1509120000,,,253.0,8.61,2.05
0,51.67,,39.91,0.64,clear-night,0.24,0.0,,0.0,,,1015.97,Clear,1509103519,1509141022,51.67,,1509141022,,,160.0,2.8,0.95
0,48.58,,37.88,0.66,clear-night,0.28,0.0,,0.0,,,1015.61,Clear,1509189999,1509227333,48.58,,1509163200,,,171.0,6.28,1.65
0,48.45,,37.28,0.65,clear-night,0.28,0.0,,0.0,,,1014.37,Clear,1509189999,1509227333,48.45,,1509189999,,,164.0,7.04,2.27
0,61.92,,43.9,0.52,clear-day,0.28,0.0,,0.0,,,1012.6,Clear,1509189999,1509227333,61.92,,1509206400,,,172.0,14.3,5.47
0,63.09,,46.03,0.54,clear-night,0.28,0.0,,0.0,,,1010.13,Clear,1509189999,1509227333,63.09,,1509227333,,,171.0,10.25,3.48
0,60.4,,47.56,0.63,cloudy,0.31,0.0,,0.0,,,1010.71,Overcast,1509276480,1509313646,60.4,,1509249600,,,177.0,11.74,4.11
0,55.53,,50.63,0.84,cloudy,0.31,0.0,,0.0,,,1010.24,Overcast,1509276480,1509313646,55.53,,1509276480,,,28.0,4.82,1.19
0,53.93,,51.07,0.9,rain,0.31,0.0058,,0.59,,rain,1008.79,Drizzle,1509276480,1509313646,53.93,,1509292800,,,,7.76,0.31
0,54.46,,50.6,0.87,rain,0.31,0.0175,,0.71,,rain,1003.7,Light Rain,1509276480,1509313646,54.46,,1509313646,,,,10.69,1.61
0,59.64,,56.03,0.88,rain,0.34,0.0594,,0.8,,rain,993.0,Light Rain,1509362961,1509399960,59.64,,1509336000,,,,10.72,2.29
0,58.98,,53.94,0.83,rain,0.34,0.0169,,0.66,,rain,979.1,Light Rain,1509362961,1509399960,58.98,,1509362961,,,,16.6,5.23
0,52.18,,42.2,0.69,cloudy,0.34,0.0013,,0.04,,rain,986.02,Overcast,1509362961,1509399960,52.18,,1509379200,,,,16.78,5.85
0,50.74,,34.22,0.53,partly-cloudy-night,0.34,0.0,,0.0,,,997.53,Mostly Cloudy,1509362961,1509399960,50.74,,1509399960,,,223.0,18.38,6.05
0,48.0,,35.59,0.58,partly-cloudy-night,0.37,0.0,,0.0,,,1003.0,Mostly Cloudy,1509449442,1509486276,49.73,,1509422400,,,207.0,12.79,4.83
0,44.14,,34.37,0.65,cloudy,0.37,0.0,,0.0,,,1008.61,Overcast,1509449442,1509486276,45.55,,1509449442,,,194.0,12.3,3.52
0,46.8,,33.99,0.58,cloudy,0.37,0.0,,0.0,,,1011.0,Overcast,1509449442,1509486276,48.28,,1509465600,,,236.0,11.99,4.12
0,44.57,,32.6,0.58,cloudy,0.37,0.0,,0.0,,,1015.76,Overcast,1509449442,1509486276,46.56,,1509486276,,,229.0,12.58,4.43
0,41.93,,32.83,0.66,partly-cloudy-night,0.41,0.0,,0.0,,,1021.28,Partly Cloudy,1509535924,1509572593,43.38,,1509508800,,,258.0,8.81,3.25
0,39.27,,33.7,0.8,cloudy,0.41,0.0,,0.0,,,1025.47,Overcast,1509535924,1509572593,39.27,,1509535924,,,131.0,2.11,0.75
0,45.87,,34.02,0.59,partly-cloudy-day,0.41,0.0,,0.0,,,1027.19,Mostly Cloudy,1509535924,1509572593,47.48,,1509552000,,,180.0,9.17,4.12
0,47.25,,32.71,0.57,cloudy,0.41,0.0,,0.0,,,1025.52,Overcast,1509535924,1509572593,47.25,,1509572593,,,161.0,7.16,2.73
0,43.31,,39.99,0.88,rain,0.44,0.0073,,0.58,,rain,1025.22,Drizzle,1509622406,1509658912,43.31,,1509595200,,,,6.51,2.61
